Gene Symbol,Adult Hind Gut biological rep1,Adult Hind Gut biological rep2,Adult Hind Gut biological rep3,Adult Hind Gut biological rep4,Adult Mid Gut biological rep1,Adult Mid Gut biological rep2,Adult Mid Gut biological rep3,Adult Mid Gut biological rep4,Adult Accessory gland biological rep1,Adult Accessory gland biological rep2,Adult Accessory gland biological rep3,Adult Accessory gland biological rep4,Adult Brain biological rep1,Adult Brain biological rep2,Adult Brain biological rep3,Adult Brain biological rep4,Adult Crop biological rep1,Adult Crop biological rep2,Adult Crop biological rep3,Adult Crop biological rep4,Larval Wandering fat body biological rep1,Larval Wandering fat body biological rep2,Larval Wandering fat body biological rep3,Larval Wandering fat body biological rep4,Adult Head biological rep1,Adult Head biological rep2,Adult Head biological rep3,Adult Head biological rep4,Larvae Wandering Tubules biological rep1,Larvae Wandering Tubules biological rep2,Larvae Wandering Tubules biological rep3,Larvae Wandering Tubules biological rep4,Adult Ovary biological rep1,Adult Ovary biological rep2,Adult Ovary biological rep3,Adult Ovary biological rep4,Adult Testes biological rep1,Adult Testes biological rep2,Adult Testes biological rep3,Adult Testes biological rep4,Adult Whole Fly biological rep1,Adult Whole Fly biological rep2,Adult Whole Fly biological rep3,Adult Whole Fly biological rep4,Adult Salivary Gland rep1,Adult Salivary Gland rep2,Adult Salivary Gland rep3,Adult Salivary Gland rep4,Adult Carcass biological rep1,Adult Carcass biological rep2,Adult Carcass biological rep3,Adult Carcass biological rep4,Adult Thoracoabdominal ganglion rep1,Adult Thoracoabdominal ganglion rep2,Adult Thoracoabdominal ganglion rep3,Adult Thoracoabdominal ganglion rep4,Larval Feeding Hind Gut rep1,Larval Feeding Hind Gut rep2,Larval Feeding Hind Gut rep3,Larval Feeding Hind Gut rep4,Larval Feeding Mid Gut rep1,Larval Feeding Mid Gut rep2,Larval Feeding Mid Gut rep3,Larval Feeding Mid Gut rep4,Larval Feeding Salivary Gland rep1,Larval Feeding Salivary Gland rep2,Larval Feeding Salivary Gland rep3,Larval Feeding Salivary Gland rep4,Adult Female Spermatheca Mated rep1,Adult Female Spermatheca Mated rep2,Adult Female Spermatheca Mated rep3,Adult Female Spermatheca Mated rep4,Adult Female Spermatheca Virgin rep1,Adult Female Spermatheca Virgin rep2,Adult Female Spermatheca Virgin rep3,Adult Female Spermatheca Virgin rep4,Larval Feeding Malpighian Tubule biological rep1,Larval Feeding Malpighian Tubule biological rep2,Larval Feeding Malpighian Tubule biological rep3,Larval Feeding Malpighian Tubule biological rep4,Larval Feeding Fatbody biological rep1,Larval Feeding Fatbody biological rep2,Larval Feeding Fatbody biological rep3,Larval Feeding Fatbody biological rep4,Larval Feeding Carcass biological rep1,Larval Feeding Carcass biological rep2,Larval Feeding Carcass biological rep3,Larval Feeding Carcass biological rep4,Larval Feeding Central Nevous System biological rep1,Larval Feeding Central Nevous System biological rep2,Larval Feeding Central Nevous System biological rep3,Larval Feeding Central Nevous System biological rep4,Larval Feeding Trachea biological rep1,Larval Feeding Trachea biological rep2,Larval Feeding Trachea biological rep3,Larval Feeding Trachea biological rep4,5th Passage Drosophila S2 Cells biological rep1,5th Passage Drosophila S2 Cells biological rep2,5th Passage Drosophila S2 Cells biological rep3,5th Passage Drosophila S2 Cells biological rep4,Adult Fatbody biological rep1,Adult Fatbody biological rep2,Adult Fatbody biological rep3,Adult Fatbody biological rep4,Adult Eye biological rep1,Adult Eye biological rep2,Adult Eye biological rep3,Adult Eye biological rep4,Adult Heart biological rep1,Adult Heart biological rep2,Adult Heart biological rep3,Adult Heart biological rep4,Adult Male Ejaculatory Duct biological rep1,Adult Male Ejaculatory Duct biological rep2,Adult Male Ejaculatory Duct biological rep3,Adult Male Ejaculatory Duct biological rep4,Whole Larvae Feeding biological rep1,Whole Larvae Feeding biological rep2,Whole Larvae Feeding biological rep3,Whole Larvae Feeding biological rep4,Adult Trachea biological rep1,Adult Trachea biological rep2,Adult Trachea biological rep3,Adult Trachea biological rep4,Adult Thoracic Muscle biological rep1,Adult Thoracic Muscle biological rep2,Adult Thoracic Muscle biological rep3,Adult Thoracic Muscle biological rep4,Adult Wings biological rep1,Adult Wings biological rep2,Adult Wings biological rep3,Adult Wings biological rep4,Adult Female Spermatheca Mated (REDONE) biological rep1,Adult Female Spermatheca Mated (REDONE) biological rep2,Adult Female Spermatheca Mated (REDONE) biological rep3,"Adult Female Spermatheca Mated (REDONE) biological rep4""
"
Abl,40.748000000000005,30.820999999999998,23.3248,29.1508,14.8349,16.503,13.9841,13.1711,58.0086,29.072,26.6939,33.7451,38.3129,34.8635,37.7168,34.6287,9.49368,16.1182,22.3626,19.1352,14.0785,30.1957,16.7111,17.1199,21.0235,15.7846,33.916,20.2664,14.2204,18.7109,16.4698,18.2571,41.8575,58.0148,56.0179,39.605,41.8321,44.181999999999995,31.8266,33.9911,37.0439,37.7993,26.5067,20.7165,48.5765,36.3617,42.2359,33.8343,6.51935,30.7538,19.8004,12.9368,37.2008,30.0324,27.0793,20.6655,21.1103,22.4284,25.3197,23.0553,19.725,32.9178,11.4338,17.5038,29.6219,24.5064,28.7762,32.7914,22.3083,14.1906,25.4562,21.4107,20.1881,18.9674,20.771,19.3901,12.2159,23.3754,18.115,24.0455,19.7621,16.5407,35.1022,24.6784,23.3323,21.1834,18.6723,18.7786,23.022,23.3983,24.1378,24.9321,27.6419,21.8179,22.6309,19.3386,94.5631,113.866,88.1907,90.0092,36.5813,34.5315,29.6616,44.8708,29.1934,21.3183,29.2097,15.7236,10.9277,14.4338,22.7295,14.6749,18.8058,37.5847,24.612,22.1174,17.8763,14.4535,12.2349,16.4349,29.2517,30.4552,27.8288,20.6722,27.1259,19.1589,27.5172,31.0806,25.7283,18.2159,17.278,24.1203,18.4065,22.3753,11.615,18.8929
Ac13E,461.506,491.449,465.991,509.9,289.33299999999997,282.252,321.272,303.33,81.0553,80.1388,88.4246,80.0992,194.17700000000002,181.273,201.06400000000002,201.66,444.62300000000005,478.45099999999996,479.217,447.11800000000005,31.491,34.4718,29.4939,34.0681,223.553,261.014,238.485,256.019,1276.12,1297.61,1322.31,1416.93,37.32,39.3061,40.0982,38.4177,25.2138,20.8925,12.8003,18.4059,103.09700000000001,86.3867,103.464,97.0113,655.403,871.6060000000001,574.7090000000001,542.495,111.805,130.872,162.013,143.339,146.472,139.245,150.94899999999998,156.312,288.164,283.945,283.485,295.79,190.093,199.422,219.15,191.132,27.2775,24.7621,22.7462,32.5707,222.06799999999998,201.50599999999997,261.123,170.234,186.05200000000002,203.71599999999998,197.21099999999998,208.861,810.695,877.332,905.2260000000001,805.6260000000001,36.9858,35.4496,78.1512,30.9925,33.6919,74.4242,95.2034,51.0366,71.3631,68.2321,66.1992,71.9086,79.7345,106.669,55.9971,104.664,4.961469999999999,6.99635,5.47837,3.1352700000000002,225.013,208.65099999999998,234.74,181.18099999999998,909.835,881.84,819.916,984.677,185.315,192.25,211.63400000000001,197.638,135.756,190.41299999999998,121.35799999999999,110.164,89.0645,67.7258,110.432,95.9937,342.852,216.408,256.863,302.807,50.446999999999996,65.7376,39.7701,332.06800000000004,686.1160000000001,640.996,729.467,745.385,261.723,33.9874,247.92700000000002,312.587
Ac3,2.4494599999999997,3.70681,4.55536,1.26114,2.52428,2.10736,3.34861,0.662358,3.44315,4.36192,4.60214,0.728412,754.5269999999999,621.622,672.291,825.92,0.5901069999999999,0.29372600000000004,9.73739,0.8482540000000001,2.4094700000000002,3.88671,0.461596,5.2718,158.722,98.1712,153.85299999999998,211.52900000000002,1.3030000000000002,0.771598,0.397516,3.8332699999999997,0.203278,4.32348,2.6846200000000002,0.887611,0.305152,2.68978,0.322799,1.0053299999999998,24.3833,16.2642,17.2379,18.4646,18.2124,14.4884,11.9676,7.3277399999999995,7.04557,6.2317,14.2345,2.7178299999999997,667.5369999999999,671.263,560.252,622.297,1.02108,1.9296400000000002,7.22363,1.4639799999999998,0.276739,2.11693,2.5495200000000002,2.33616,4.70791,6.63023,2.79147,4.4406,0.499987,1.26579,3.58835,1.7043,1.03278,5.29164,0.383183,3.6018,2.04937,2.78421,3.43686,0.622351,0.24073200000000003,3.4210000000000003,9.07592,1.35081,4.2523599999999995,3.43551,3.8500199999999998,1.9356900000000001,345.305,385.561,336.223,316.059,3.6605800000000004,3.5303199999999997,0.20775500000000002,3.6734,69.8638,52.108000000000004,70.8639,81.2054,9.24933,7.49357,2.76693,9.94262,47.9929,38.4365,29.2413,29.1124,3.8667599999999998,0.767983,3.03955,0.8940670000000001,3.4455699999999996,4.04856,1.27539,0.49354799999999993,8.88332,5.79469,11.9712,8.97689,179.87,51.9465,187.778,7.9987699999999995,13.5669,16.2696,30.2441,4.30776,21.7116,11.925999999999998,16.6407,13.7857,7.8853800000000005,12.306,8.76233,3.4000199999999996
Ac76E,233.294,247.16400000000002,230.013,251.783,61.5326,44.9457,41.6116,50.1832,43.4443,44.3967,40.0854,41.1832,417.00199999999995,440.065,409.767,467.634,137.41299999999998,120.23200000000001,141.625,96.5739,0.8544889999999999,6.09333,4.07407,6.8059899999999995,189.50599999999997,203.833,158.118,213.706,99.7295,91.4452,95.6331,96.0347,6.54657,8.000630000000001,6.83701,4.86351,8.07691,5.5526599999999995,4.06307,9.66935,69.4651,73.2748,64.2539,96.5418,143.017,135.718,138.688,138.032,228.84799999999998,240.90200000000002,205.334,252.03799999999998,372.79,430.95,384.275,419.14,250.602,292.66700000000003,291.147,314.717,68.611,65.8646,80.132,81.4383,23.5657,42.6591,53.3087,37.7289,309.751,283.904,285.434,347.727,327.026,415.87,297.553,289.176,76.0615,76.1449,100.742,75.1473,22.2277,57.8567,43.3916,24.1092,1082.69,1049.88,489.21,840.449,187.09900000000002,159.225,150.095,188.771,26.2663,49.3032,55.6268,57.5026,38.9106,37.9872,35.9163,33.9437,514.6659999999999,501.148,436.09,414.314,61.7017,81.0065,83.2249,80.7927,334.644,319.519,382.704,277.472,239.733,155.713,225.12099999999998,193.856,189.94799999999998,205.763,170.75400000000002,167.365,410.68,350.401,314.954,328.22900000000004,577.806,508.673,606.68,149.30200000000002,141.032,112.126,123.17,130.733,194.41400000000002,438.85900000000004,231.22,217.50099999999998
AcCoAS,1706.25,1683.02,1741.36,1723.9,1300.63,1277.42,1385.66,1414.67,152.145,129.102,192.83599999999998,196.584,875.335,852.2139999999999,804.5419999999999,764.752,3385.8,3923.43,3875.84,3951.15,2149.87,1456.3,1787.08,2075.89,1882.52,2423.82,2014.01,1948.67,436.939,396.111,381.23900000000003,395.50199999999995,287.26,309.442,312.54200000000003,304.939,23.1593,25.4162,19.3252,23.5168,1196.14,878.318,1091.76,996.6080000000001,86.0978,90.3794,110.20200000000001,129.71,3064.07,3290.37,3272.93,3270.42,755.9730000000001,687.128,731.643,760.385,689.32,1067.47,925.953,919.314,855.5260000000001,1197.97,1539.37,1044.17,60.7993,76.0318,102.475,52.4531,4075.25,3895.62,4133.94,4462.57,5000.3,4828.27,4583.89,4335.32,1100.88,1440.83,1108.89,955.202,3919.78,3222.37,4082.27,3335.28,220.106,331.954,334.657,240.36900000000003,251.407,319.293,285.749,284.165,259.298,118.21,141.658,131.387,710.49,757.3810000000001,728.9810000000001,791.047,3663.16,4170.2,4586.28,4487.96,758.69,1463.38,892.6419999999999,887.686,3073.48,2928.23,2851.25,3042.28,2982.44,3552.69,2882.15,3055.8,1027.08,1032.84,1106.09,1229.36,1407.95,1234.53,1805.56,3599.79,609.129,547.44,493.408,5434.37,714.814,704.96,658.86,614.797,5693.57,525.559,7003.78,6509.14
Ace,16.7416,21.7201,13.1739,14.8231,140.82,127.99,170.46400000000003,155.333,32.1509,32.1549,31.5136,32.8845,351.156,356.039,321.332,328.62300000000005,117.477,146.912,127.402,92.9707,91.4732,46.7703,66.5011,112.20299999999999,295.015,290.41,248.553,314.221,106.891,114.27799999999999,103.67200000000001,107.945,4.94784,0.47707,2.78938,3.31695,14.8904,14.5737,6.173769999999999,12.4588,42.415,48.9442,54.0576,56.8116,17.4585,19.5972,13.1878,15.8505,56.6011,25.0063,57.4202,54.3086,752.457,731.419,772.1260000000001,789.982,29.1324,18.2902,25.504,24.7471,112.899,88.3404,68.8637,109.584,51.7369,101.95700000000001,61.8431,46.0366,13.959000000000001,14.7027,16.2879,24.7144,17.4369,8.28767,13.8074,15.2744,88.4552,88.3508,108.331,125.17,37.0079,42.4192,25.6259,24.0344,37.4617,41.3588,34.7352,26.4731,340.395,311.363,333.54900000000004,254.60299999999998,10.5699,10.8761,8.747689999999999,25.1154,3.0383400000000003,2.48391,4.2189,2.5217,22.0429,27.0484,8.84056,24.3323,510.911,478.12800000000004,447.246,441.755,19.9685,20.4593,11.3749,17.5394,17.4267,15.6246,26.0848,19.1623,56.213,62.4263,50.1222,55.1527,159.17700000000002,153.411,151.649,23.8923,45.4588,48.6297,102.72200000000001,12.0319,255.537,221.298,310.502,276.27,9.48118,23.7614,17.2289,12.0054
Acer,280.879,314.872,326.56,314.08,58.468,55.3135,68.1624,51.085,103.72,76.4708,72.2789,57.3848,88.3008,106.39,104.12899999999999,82.9544,481.869,388.80699999999996,371.01800000000003,427.593,605.013,606.934,614.698,521.047,1135.22,1461.98,1350.01,1181.38,60.7008,66.6863,77.3236,65.9334,372.765,440.509,449.81800000000004,460.80800000000005,973.3639999999999,842.252,991.3969999999999,873.3510000000001,522.703,535.516,490.885,488.895,4.80946,5.1144,25.0393,35.4294,1466.53,1468.42,1562.34,1621.14,103.149,119.359,117.45100000000001,109.417,398.035,433.61800000000005,419.351,427.346,37.8923,31.0608,28.9807,27.0091,29.1709,47.3706,39.8464,25.3036,1850.22,1843.06,2308.32,2414.27,1264.44,1736.15,1764.49,1323.45,38.2862,32.4665,41.336000000000006,35.9106,1875.86,2227.13,2443.54,2445.39,503.67800000000005,294.747,248.921,284.248,24.9574,50.0376,47.8923,38.1626,64.1488,42.3162,46.3355,58.3861,34.7942,45.2272,38.1306,41.2971,2689.91,2105.18,2758.06,2920.01,368.89099999999996,737.273,715.258,406.339,1575.68,1420.04,1220.6,1596.72,272.678,182.886,218.834,253.239,362.81800000000004,368.11800000000005,338.959,350.209,917.1360000000001,363.666,941.837,1207.86,210.81900000000002,158.468,181.5,1270.55,190.84900000000002,141.96200000000002,123.72,114.63,1665.92,151.006,971.684,993.079
Acf1,63.8754,75.0738,73.1209,67.6922,53.8345,69.0719,63.7107,65.4103,44.1696,61.0931,47.3108,57.6452,226.67,216.628,220.673,219.333,61.2243,81.2389,77.4853,74.3417,45.9381,84.5499,68.0346,48.1591,89.4233,91.0583,80.5562,98.165,62.2066,59.4598,77.0297,65.5955,638.101,731.9789999999999,718.582,696.2669999999999,134.507,124.302,137.285,95.1709,220.113,291.30400000000003,244.63299999999998,223.077,104.639,69.6696,83.4538,101.682,46.9584,78.8998,53.5204,73.7598,169.69299999999998,194.203,163.405,179.982,107.954,111.696,106.984,104.43799999999999,70.9004,64.018,69.5968,75.844,174.456,171.753,175.6,197.274,59.5829,57.9869,58.4658,50.8633,65.3492,48.3619,61.7996,52.6305,81.219,93.5425,80.6967,61.6711,50.5947,84.274,70.7585,79.4576,96.3073,103.70100000000001,105.415,87.5642,587.969,563.13,585.797,541.938,196.253,188.863,165.361,162.18,254.455,247.84599999999998,255.604,268.004,50.7032,58.7326,58.5276,68.9089,134.077,102.719,110.28200000000001,108.088,54.0686,57.7043,59.1673,55.7353,60.0629,59.2962,67.5812,71.9506,93.0397,81.461,103.65700000000001,109.59299999999999,95.3572,69.3482,99.8456,73.4138,106.645,142.92700000000002,124.01899999999999,75.3322,89.3449,106.40899999999999,87.98,88.7327,64.2951,105.719,57.8285,62.2872
Ack,149.994,148.514,133.636,150.343,19.4107,24.3558,12.0583,28.2568,81.9197,95.3946,97.9199,76.2775,205.99099999999999,252.926,243.829,250.88299999999998,193.418,242.082,244.83599999999998,227.308,53.1146,137.533,79.8098,86.6991,142.376,123.775,124.85600000000001,126.928,51.4354,39.4955,37.5269,46.5903,139.19799999999998,112.00299999999999,132.017,144.00799999999998,420.95300000000003,384.469,379.416,407.985,101.97,107.0,98.0261,137.764,156.31799999999998,204.40599999999998,150.293,217.709,119.37899999999999,101.12,86.6782,76.6074,215.769,241.255,251.19400000000002,222.655,102.655,99.6559,75.0417,93.8444,31.9463,44.659,9.397680000000001,56.5846,118.359,137.988,122.977,89.1399,74.8798,108.615,33.2608,73.5208,59.6818,86.12700000000001,93.787,121.26299999999999,31.9368,25.436999999999998,22.3619,28.6302,31.874000000000002,44.3337,38.2971,74.5011,85.7225,83.1047,121.706,104.13799999999999,171.618,160.245,162.04,158.046,106.421,92.9748,93.2623,95.7255,290.024,252.565,273.191,273.832,97.9721,64.3521,67.2499,84.8291,127.585,131.783,77.9025,125.26299999999999,75.9962,69.6771,91.1388,67.8377,75.6635,53.6696,73.8459,43.8566,49.7389,46.8071,59.0066,53.367,105.50299999999999,139.468,120.15299999999999,89.9281,190.562,176.312,107.54700000000001,65.0441,126.696,146.255,153.845,150.866,58.0983,186.13400000000001,66.6097,77.127
Acon,3085.45,3117.61,2836.43,2954.09,2566.68,2614.54,2559.21,2687.25,804.6210000000001,876.5260000000001,878.102,839.086,2163.8,1970.42,2178.18,1942.87,2004.33,2196.9,2118.88,2175.76,755.123,543.32,771.9739999999999,891.72,2483.11,2231.81,2637.4,2572.0,2913.78,3710.24,3072.79,2955.83,948.5269999999999,913.03,944.419,1008.79,138.211,144.335,150.908,149.631,2343.67,2332.86,2027.68,2227.33,3352.01,3468.1,3048.07,3496.09,5548.0,5787.03,5378.26,5555.66,2436.78,2141.48,2530.68,2293.17,2588.15,2462.4,2853.54,2637.61,1260.95,1493.84,1749.94,1638.43,1573.05,1727.67,1631.8,1713.88,1510.43,1664.78,1563.33,1802.5,1772.88,1758.09,1840.42,1528.64,3415.67,3826.77,3647.27,3732.71,965.7589999999999,1008.99,873.1160000000001,904.4689999999999,3029.53,3112.39,2278.59,3701.45,967.12,1188.56,1082.51,1109.47,1246.67,1356.65,1135.61,1290.4,874.88,865.1,941.0310000000001,924.2710000000001,2306.38,2300.88,2410.63,2772.66,1610.43,1240.84,1392.98,1350.15,1797.62,2211.64,2130.09,1765.82,1278.61,1088.71,1353.27,1334.5,1798.28,2055.48,1646.11,1734.33,1623.13,2792.65,2338.86,2041.84,22092.7,32566.3,26349.9,1676.02,1803.7,1350.93,1589.06,1268.62,1632.41,31841.4,1640.17,1394.06
Acp1,8.43467,8.19657,4.40362,9.56113,1.6180700000000001,5.7677,1.96718,1.03522,0.975557,3.4735199999999997,2.8078,9.77562,1.31969,0.726316,0.691409,8.64018,1.70819,3.39456,11.3246,10.5865,5.87294,4.31194,2.21904,8.915569999999999,144.577,84.6131,127.709,90.3411,6.50239,12.9079,9.38443,0.300369,2.44306,1.36144,0.782229,1.3024,1.38018,2.97648,3.7295300000000005,4.79441,25.719,37.9607,88.4834,32.7377,29.2267,11.818,14.1431,22.563000000000002,327.328,404.096,161.97,112.458,11.7023,5.35647,5.88247,7.26278,8.42197,6.42762,6.8121100000000006,1.12975,1.98839,15.0474,2.2398700000000002,10.111,7.623289999999999,5.7618,4.89302,3.0324,12.4597,6.81672,11.0369,1.3413700000000002,8.6849,6.0629800000000005,6.114730000000001,1.33269,2.8205,12.4324,9.73133,6.53984,10.0801,9.04999,9.96101,6.56688,51.534,42.5649,15.1364,20.9378,4.00326,6.0970699999999995,4.22682,2.58921,2962.37,3736.47,4253.96,3386.27,4.35314,1.02956,0.702333,4.277430000000001,32.0525,18.2593,16.0645,23.4417,213.48,156.371,367.454,250.513,24.1402,113.361,1470.26,12.7093,103.45299999999999,136.925,196.09099999999998,185.551,417.934,410.11699999999996,176.885,221.253,563.975,110.012,282.858,345.70599999999996,12.0834,23.6553,29.862,1.86752,1190.74,1619.58,5620.36,2161.18,16.7952,22.0909,9.07202,8.9967
Acp26Aa,2.6704,5.384930000000001,2.6019,3.28714,0.18953,4.65165,5.3056,8.09105,12165.1,12126.5,10868.7,11173.2,0.384391,1.22709,4.4707099999999995,3.56693,3.09912,6.51532,7.92887,1.21295,0.347219,1.00784,1.8868599999999998,4.54253,0.628836,0.10719000000000001,0.878923,0.150385,7.78317,1.13866,3.6270300000000004,0.9411,4.40394,0.681639,1.4682,8.34947,44.1861,9.01717,75.1106,146.031,620.273,727.201,870.775,1096.36,15.7157,9.0274,5.17028,9.14335,16.4019,64.7189,88.3046,70.8712,9.1954,0.260747,0.7749590000000001,6.92275,0.283453,0.370749,3.41625,2.26579,7.846480000000001,5.85318,0.917273,0.654716,1.7595900000000002,12.3633,1.15034,4.5300199999999995,6.33218,6.0067900000000005,2.47998,4.36532,4.19602,7.49918,0.508621,5.53257,1.33895,1.12981,0.48147700000000004,3.78364,10.5715,0.670918,2.76136,3.56826,0.863759,5.06534,0.800696,3.86153,1.44292,1.04284,0.302762,0.662466,0.315602,0.28692199999999995,0.6466529999999999,1.9488599999999998,0.494179,3.24956,0.46381300000000003,2.1293,4.3251800000000005,0.352234,0.7654310000000001,7.79678,1.7762900000000001,0.473279,2.19755,0.207051,0.496688,0.255127,0.307368,2.08039,1503.06,1584.7,2023.19,1490.9,0.316127,0.81024,7.09495,2.1370400000000003,38.6694,12.2907,17.2291,20.944000000000003,0.537137,0.791637,3.07381,0.484458,0.155469,4.61059,2.39284,0.12426400000000001,0.825941,7.12466,7.42398,0.403381
Acp26Ab,0.226356,0.8725129999999999,0.18220799999999998,0.62825,0.416713,0.615903,0.24011100000000002,0.12651400000000002,7751.57,7872.26,6875.0,7235.44,0.362151,0.450395,0.453582,1.7443799999999998,0.203802,0.46004799999999996,5.26726,0.51891,2.15275,0.5170779999999999,0.9955149999999999,1.6762299999999999,0.117211,3.29748,1.50654,0.226739,1.41226,0.241736,0.31324,0.462614,2.58113,0.42956400000000006,0.20697,6.17424,16.3194,5.1041300000000005,32.1618,56.0023,277.774,188.21599999999998,309.431,312.728,18.6336,0.691032,0.677218,7.23866,1.4144299999999999,8.78834,33.1245,18.3394,0.414404,2.42987,1.58955,5.687930000000001,5.917000000000001,0.5720930000000001,3.14189,2.96182,5.81077,4.89644,0.49213199999999996,0.46101499999999995,2.7105599999999996,2.60128,7.042110000000001,0.267477,1.0392,0.410054,0.592611,0.357615,0.345744,0.234119,0.379744,0.526706,0.23731100000000002,0.398043,0.265316,0.216756,0.632708,0.706625,0.521418,0.56386,1.59076,3.88441,0.298458,7.00208,0.277825,0.200715,0.102497,1.24017,1.4763600000000001,2.44522,4.1833,0.708843,2.71255,0.27037,1.11111,0.445467,0.537593,0.418979,3.6266599999999998,2.96362,0.218935,0.28855,0.241576,0.561128,0.635059,3.14876,3.09137,0.195352,608.966,561.173,997.658,680.962,1.46979,0.670967,0.647642,4.0267800000000005,8.333919999999999,5.60928,8.2495,9.80492,1.2619799999999999,17.7112,2.64114,10.6746,0.5156689999999999,0.9065139999999999,3.4423199999999996,0.30964400000000003,1.08305,0.530103,0.300377,0.37708200000000003
Acp29AB,0.35528200000000004,7.41447,6.27705,5.742290000000001,0.902581,0.307731,1.4859,5.77759,8194.83,7956.93,7685.12,7593.24,6.7807,4.07138,5.67453,9.58787,5.97732,4.854030000000001,11.9446,7.56549,1.095,3.5261400000000003,0.71796,6.259180000000001,1.57576,2.35668,6.80814,0.47767,1.98459,7.13745,7.890219999999999,3.11163,2.36539,3.76577,1.70792,6.887569999999999,5.1411,3.4321599999999997,19.7996,37.0197,135.77,118.22200000000001,210.8,210.895,30.3694,24.5101,25.5178,9.29597,7.702439999999999,23.8263,20.6623,25.31,7.910069999999999,1.6099700000000001,0.5571010000000001,4.05819,3.07533,4.40059,4.26881,3.92237,8.32765,5.9680800000000005,4.8166400000000005,6.118119999999999,5.1479099999999995,0.438309,0.7570680000000001,5.5536900000000005,11.6202,11.2414,13.6662,3.57692,4.1213,4.750030000000001,10.4252,10.4159,4.506419999999999,1.8875400000000002,3.7846300000000004,5.72464,1.52912,0.174281,10.1552,1.49956,2.22647,4.1996400000000005,1.99712,4.31531,4.24745,11.0891,4.85249,7.1529,7.305339999999999,4.72884,5.4925,6.57465,3.01061,5.24095,4.02316,0.64253,5.9309199999999995,10.7099,9.10771,13.7431,4.56264,0.70094,3.511,0.633759,3.1302,6.892519999999999,3.3209199999999996,4.50443,284.574,407.577,535.394,464.094,2.35526,3.36631,2.7692799999999997,0.337363,21.0254,7.54846,6.713369999999999,4.28871,21.5256,1.8584900000000002,17.0989,8.086110000000001,0.482407,2.59693,3.28237,5.0567,6.110040000000001,10.129,3.78588,3.50395
